Invoice,Order_Revenue,Items_in_Order,Unique_Products
534205,170.32,153,32
534208,88.5,18,4
534209,2146.31,1393,79
534210,470.57,254,93
534211,302.25,135,18
534212,4.949999999999999,3,1
534213,362.09,230,58
534214,347.20000000000005,118,19
534215,156.53,105,10
534216,390.56,239,74
534217,680.8,232,18
534218,233.97,106,44
534219,353.48,231,64
534220,222.88,196,13
534221,374.92,176,81
534222,842.0,328,8
534223,199.3,110,5
534224,303.15000000000003,57,4
534225,303.45,51,3
534227,529.1,213,21
534228,147.45,101,10
534229,94.2,55,4
534230,263.22,134,9
534232,641.52,520,27
534233,225.20000000000002,61,7
534234,222.39999999999998,80,12
534235,439.33000000000004,155,47
534236,154.9,90,8
534237,166.2,100,4
534238,515.83,581,33
534239,222.75,111,20
534240,396.84000000000003,324,7
534242,165.0,100,1
534244,472.05,115,42
534257,202.85,69,23
534270,37.5,18,2
534279,360.48,131,12
534285,309.5,124,8
534305,45.0,12,1
534321,807.85,369,60
534327,241.42,135,33
534346,381.5,187,10
534347,389.27,212,30
534361,295.09000000000003,158,21
534362,469.92,298,56
534364,1876.51,1104,78
534366,172.8,120,4
534368,352.44,320,17
534371,155.85,140,24
534374,58.0,40,1
534375,663.8,178,8
534376,172.2,60,3
534377,96.79,24,19
534378,861.41,310,74
534379,368.07,235,93
534380,140.62,96,32
534381,30.0,2,1
534382,321.57,179,32
534383,360.31,100,56
534384,292.65,175,17
534385,323.7,126,3
534387,495.74,364,26
534388,209.17,118,68
534391,213.05,131,10
534392,608.7,270,34
534393,600.0,192,2
534394,177.93,115,25
534395,864.0,960,1
534396,2005.68,716,31
534397,665.17,416,22
534398,135.0,48,5
534399,313.0,116,17
534400,92.75,25,3
534401,420.75,307,51
534402,327.21000000000004,419,14
534403,737.04,419,101
534404,298.81,178,54
534405,238.72000000000003,82,9
534406,39.95,1,1
534407,172.6,78,15
534409,164.96,80,7
534410,1109.75,691,52
534411,205.3,74,12
534412,262.35,115,29
534413,302.1,78,6
534414,167.64,58,8
534432,163.15,102,55
534438,165.22,88,29
534439,100.57000000000001,44,10
534440,305.7,140,7
534441,319.91,159,14
534443,314.96,236,20
534444,344.1,300,23
534445,32.199999999999996,16,4
534446,284.21,195,10
534447,733.85,299,27
534448,114.75,29,4
534449,260.31,91,21
534450,513.05,351,27
534451,497.8,244,7
534452,86.25,15,2
534453,273.95,177,15
534454,23.8,4,2
534455,272.74,149,33
534456,408.0,240,4
534457,139.2,96,1
534458,318.59999999999997,276,9
534460,150.00000000000003,48,3
534461,100.80000000000001,48,4
534462,132.65,29,8
534464,186.3,100,11
534465,113.35,13,7
534466,628.51,389,28
534467,68.4,18,3
534468,1634.4,848,17
534469,86.39999999999999,120,1
534470,196.70000000000002,82,22
534471,292.82,160,17
534472,109.67,135,27
534473,317.5,177,21
534474,171.6,88,2
534489,302.95,137,15
534497,312.0,265,56
534499,186.05,73,33
534500,392.31,283,34
534501,1755.39,554,91
534504,713.85,250,34
534505,887.3999999999999,348,2
534506,728.32,550,22
534507,531.45,259,58
534508,213.08,112,32
534509,33.9,2,1
534510,574.15,259,44
534511,547.9,168,23
534512,372.54,386,22
534513,224.75,65,10
534515,100.0,1,1
534516,129.57,93,9
534517,768.9,333,62
534518,203.4,83,9
534521,235.87,176,15
534524,31.1,8,2
534526,1108.88,840,56
534531,236.95000000000002,126,9
534539,147.9,42,6
534543,137.70000000000002,48,8
534555,761.3,414,38
534563,112.57,21,14
534569,443.6,254,22
534579,241.35,93,21
534583,438.75,85,8
534605,247.47,100,22
534623,396.44,310,36
534630,151.96,64,38
534631,314.29,126,74
534633,113.28,146,42
534635,456.5,198,28
534637,494.34999999999997,197,3
534640,2646.7000000000003,1306,48
534643,34.8,24,1
534644,17.4,12,1
534645,398.28000000000003,274,55
534646,11.8,4,1
534648,659.46,142,8
534649,215.65,86,25
534650,179.56,56,6
534651,132.55,99,25
534652,298.96,137,64
534653,193.60000000000002,112,4
534655,426.71,147,25
534656,1059.41,570,99
534657,350.99,111,10
534658,127.65,71,53
534659,297.29,138,20
534660,348.99,286,18
534661,27.75,43,3
534662,441.35,229,18
534664,82.5,78,9
534665,420.91999999999996,132,7
534667,339.44,108,19
534668,323.11,188,17
534669,254.03,265,43
534670,73.25,39,30
534671,252.11,137,19
534672,120.6,29,21
534673,129.26,96,22
534674,47.5,18,2
534676,40.8,48,2
534679,609.95,255,25
534680,270.1,155,17
534681,443.11,392,66
534683,19.8,12,1
534684,124.6,116,8
534685,244.44,294,3
534686,359.69,171,19
534687,379.52,280,40
534690,306.0,120,2
534691,114.39,153,7
534692,51.0,60,3
534693,515.7,208,20
534694,154.44,144,8
534696,154.48000000000002,141,8
534697,609.19,301,26
534699,20.4,24,2
534700,48.85,7,3
534701,1699.07,649,57
534702,30.300000000000004,12,2
534703,200.19,114,13
534704,969.1600000000001,278,24
534705,661.2,270,49
534706,8.5,1,1
534707,525.5999999999999,48,1
534708,694.12,276,18
534710,183.9,118,11
534711,583.39,337,29
534712,514.55,67,16
534713,296.35,123,21
534714,333.97,240,43
534715,409.98,126,10
534716,3013.0,1812,13
534718,319.75,145,18
534719,1519.28,574,33
534720,188.6,72,11
534721,223.6,176,15
534722,308.49,199,19
534723,259.35,87,5
534724,304.95,107,18
534726,175.2,16,1
534728,447.24,152,4
534730,209.49,143,13
534737,657.73,297,10
534738,587.24,326,28
534739,356.1,187,16
534740,159.72,166,11
534741,390.0,600,1
534742,326.74,414,15
534743,112.05000000000001,38,10
534744,411.63,298,26
534745,85.0,10,2
534746,443.28,180,11
534749,167.66,322,12
534753,361.09000000000003,147,16
534758,417.6,288,1
534759,163.2,64,1
534760,720.0,1000,1
534761,463.95,193,11
534762,302.8,40,5
534763,2612.89,1667,29
534764,153.77,55,9
534765,172.1,83,18
534766,135.65,75,9
534767,395.1,200,20
534768,645.4000000000001,152,9
534769,367.27,292,23
534770,92.6,19,3
534772,498.75,239,21
534773,17.4,12,1
534774,300.96,1584,1
534775,300.65,107,9
534776,325.44,96,1
534777,350.4,32,1
534779,63.35,23,12
534780,0.95,1,1
534783,2.5,2,1
534786,214.49,62,39
534788,387.5,127,59
534793,2514.7200000000003,1328,15
534794,353.69,205,35
534797,147.19,61,21
534799,305.45,151,18
534800,520.1,383,106
534801,747.26,468,40
534802,408.0,96,1
534804,347.9,255,25
534805,279.44,136,7
534807,262.42,211,20
534808,169.99,75,40
534809,164.05,139,6
534810,1387.2,208,2
534811,260.40000000000003,121,14
534812,228.07,317,46
534813,534.1,198,22
534814,133.46,74,28
534816,413.64,188,6
534818,121.1,51,25
534820,294.62,219,38
534821,141.9,68,9
534822,600.66,431,85
534830,670.9,172,22
534832,307.87,167,18
534835,10.75,5,3
534836,370.97,143,12
534839,239.31,166,51
534840,134.9,50,15
534841,525.67,206,49
534842,112.80000000000001,64,7
534843,132.5,30,6
534844,248.54999999999998,155,38
534846,515.87,213,22
534847,919.62,946,8
534848,206.18,91,34
534851,579.89,389,14
534854,233.36,105,42
534856,229.20000000000002,114,8
534857,123.75,43,5
534858,4.25,1,1
534860,239.9,118,14
534861,151.49,164,8
534862,433.36,202,11
534864,619.57,307,16
534865,149.93,92,60
534866,114.14999999999999,20,16
534869,880.8,430,46
534870,297.07,192,60
534873,295.8,252,4
534875,74.0,40,1
534876,106.72,110,7
534877,568.28,297,53
534879,193.04999999999998,19,2
534882,111.60000000000001,62,9
534884,731.1,506,6
534885,152.41,58,26
534887,246.99,115,53
534888,154.36,76,3
534889,108.3,54,2
534890,321.26,227,38
534894,216.04,92,11
534900,395.45,95,4
534902,163.47,104,30
534914,12.6,6,1
534934,1089.5,434,4
534935,121.1,68,26
534943,126.30000000000001,90,4
534944,151.6,60,19
534946,320.05,271,8
534948,335.26,156,15
534956,111.4,84,4
534959,309.18,234,11
534980,66.8,40,3
535014,388.20000000000005,162,8
535016,437.35,229,24
535017,282.72,120,5
535018,888.47,605,25
535019,154.8,96,8
535037,985.2,466,32
535040,335.02000000000004,156,20
535041,145.01,124,18
535066,185.2,54,34
535077,148.05,31,3
535078,334.75,325,4
535079,77.8,76,3
535080,695.8000000000001,332,13
535081,211.8,76,4
535082,256.55,115,13
535083,121.5,10,4
535084,266.86,206,52
535085,593.08,399,27
535086,130.65,243,2
535088,300.37,139,17
535089,575.6,288,12
535090,765.72,392,42
535091,669.59,337,32
535092,305.08,162,20
535094,297.07,157,13
535095,186.1,430,5
535096,297.0,76,6
535097,560.72,324,31
535100,272.2,100,9
535101,200.4,104,4
535102,219.43,417,27
535103,324.45,99,11
535104,15070.22,10014,43
535105,120.0,3,1
535106,300.4,37,6
535107,1365.79,571,24
535108,310.42,210,50
535113,411.15,185,15
535114,67.5,10,1
535124,735.9000000000001,352,21
535131,1429.9,641,35
535139,167.13,73,33
535173,595.6,100,9
535181,615.8,516,19
535182,151.54,50,8
535187,439.59999999999997,88,4
535192,279.6,136,6
535195,384.62,144,18
535196,25.200000000000003,12,1
535204,61.2,48,3
535215,203.16,126,42
535221,402.58,182,35
535227,489.6,192,2
535228,1275.0,500,1
535229,550.75,243,27
535231,500.18,298,11
535235,934.65,370,51
535240,137.65,225,28
535241,221.47,91,39
535242,218.48,152,24
535243,876.0,80,1
535244,40.5,49,2
535245,160.8,57,26
535247,439.65,203,13
535248,579.2,284,25
535249,102.03,63,6
535250,103.22,66,38
535251,722.28,400,13
535252,756.36,228,3
535253,209.89000000000001,78,31
535254,109.07,57,24
535255,178.04,108,10
535257,700.9200000000001,214,30
535258,306.6,122,16
535259,290.02,144,44
535260,232.15,106,58
535261,577.62,502,5
535262,444.72,312,5
535263,299.89,184,52
535264,198.47,111,27
535265,643.89,373,28
535266,359.40999999999997,247,129
535267,100.79,49,24
535268,200.85,238,25
535269,883.8100000000001,474,33
535270,587.35,359,15
535271,246.9,83,38
535272,246.5,194,20
535273,207.33,300,26
535274,973.9300000000001,599,87
535275,321.8,76,3
535277,72.0,100,1
535278,126.66,98,11
535282,265.05,149,21
535283,662.77,419,40
535285,314.58,196,21
535288,327.3,190,7
535297,155.7,66,22
535306,135.86,64,30
535308,900.5000000000001,394,29
535310,104.82,66,35
535311,1301.76,384,5
535312,129.19,52,16
535313,379.95,247,21
535314,302.45,195,14
535315,190.95000000000002,93,8
535316,234.05,97,8
535317,178.9,94,12
535318,173.25,79,26
535319,990.37,557,39
535320,206.8,40,3
535321,1938.4,612,65
535324,410.46,173,45
535325,198.74,78,8
535326,26.4,48,1
535328,6.2,8,2
535329,406.8,111,5
535330,238.2,132,14
535331,168.5,46,7
535332,184.41,153,13
535334,451.28999999999996,154,42
535336,449.81,189,25
535338,265.59,463,14
535341,387.3,146,22
535342,462.75,284,29
535343,208.75,63,13
535344,192.85,68,12
535345,111.17,112,8
535346,211.99,180,37
535348,422.78000000000003,222,24
535349,542.65,389,32
535350,17.4,12,1
535351,482.27000000000004,440,15
535353,11.6,8,1
535354,142.77,83,8
535355,76.9,26,3
535365,121.1,34,2
535366,332.85,105,15
535367,584.4,220,5
535368,131.2,82,5
535369,266.6,134,15
535370,324.94000000000005,218,18
535371,349.9,124,17
535372,73.8,36,5
535374,335.79,123,19
535375,313.3,62,6
535376,309.0,100,13
535377,252.10000000000002,198,14
535378,23.4,12,1
535379,281.05,53,12
535380,294.1,76,9
535381,271.03000000000003,149,29
535382,282.75,93,41
535384,204.77,83,17
535385,391.19,274,32
535386,331.2,216,20
535387,543.09,361,30
535388,236.1,107,11
535389,662.01,338,30
535391,749.6500000000001,283,31
535392,101.95,63,8
535393,594.1500000000001,281,35
535394,389.7,212,12
535395,315.66,306,4
535396,617.05,312,18
535397,302.40000000000003,144,1
535398,451.3,298,49
535399,312.40000000000003,168,52
535400,433.76,116,23
535402,22.5,6,1
535408,632.23,406,37
535409,556.63,201,42
535412,159.05,133,13
535414,164.47,66,36
535415,426.0,326,19
535416,172.15,97,11
535417,364.55,101,17
535418,374.43,149,21
535419,1172.38,455,49
535421,765.0799999999999,392,57
535422,582.0,240,4
535423,188.46,179,15
535424,99.3,78,8
535425,175.55,45,34
535426,322.87,129,26
535427,293.96,208,59
535429,321.84000000000003,177,22
535430,295.20000000000005,125,17
535431,452.58000000000004,191,23
535433,320.0,101,8
535434,406.16,193,10
535437,1018.56,336,10
535449,182.62,108,55
535457,183.4,81,23
535463,276.5,145,13
535464,148.07,67,42
535465,606.25,361,41
535466,755.15,446,46
535467,82.25,29,4
535468,88.19999999999999,68,5
535470,64.19999999999999,60,5
535471,317.05,247,10
535472,871.58,433,46
535473,111.3,49,23
535474,15.0,1,1
535475,128.15,149,29
535476,541.66,264,28
535477,25.55,13,10
535478,112.47,42,14
535488,405.66,322,23
535490,431.95,257,24
535493,150.8,52,8
535531,720.64,476,121
535534,253.5,130,3
535536,141.48000000000002,132,7
535565,1192.8600000000001,478,39
535571,390.83,187,63
535573,83.4,28,4
535576,712.09,359,38
535582,10.5,5,1
535583,124.65,53,16
535584,149.05,39,6
535585,355.0,94,13
535586,738.86,466,34
535587,99.25,31,4
535588,198.79,147,11
535589,7.2,2,2
535590,333.8,287,28
535591,338.4,168,19
535592,505.53000000000003,251,25
535593,739.77,261,35
535594,94.8,164,4
535615,962.0200000000001,354,19
535633,182.64,168,2
535639,329.91,97,22
535641,507.59999999999997,143,5
535642,94.17000000000002,75,2
535644,199.95,75,11
535645,172.95,159,23
535646,237.0,77,20
535647,184.15,95,12
535648,106.47999999999999,48,5
535650,148.9,154,22
535652,185.58,106,7
535653,25.2,24,2
535654,167.89000000000001,65,28
535655,202.93,71,39
535656,173.06,115,37
535657,13.98,1,1
535658,169.70000000000002,26,15
535659,323.52,552,7
535660,215.0,64,13
535661,490.62,1619,54
535662,662.2,363,80
535664,360.0,150,29
535665,441.7,194,60
535666,1428.21,686,25
535667,229.21,146,43
535668,168.98,84,43
535669,579.0,240,8
535670,356.89,197,27
535672,45.650000000000006,7,3
535673,619.4000000000001,155,4
535674,306.26,228,13
535675,420.24,144,5
535676,236.51,223,33
535677,449.69,241,58
535679,543.33,327,30
535680,368.08,256,15
535681,144.34,80,37
535682,296.65,177,20
535683,81.6,32,5
535684,215.4,152,29
535685,407.69,197,22
535704,161.25,75,7
535717,127.60000000000001,37,9
535722,333.81,269,22
535748,263.06,75,51
535749,263.7,95,54
535760,173.7,60,27
535774,104.4,32,6
535775,381.98,180,54
535776,216.14,146,31
535777,641.46,202,29
535780,313.59000000000003,346,30
535782,304.53000000000003,139,19
535783,334.63,209,37
535784,119.0,50,28
535785,121.2,34,12
535786,359.25,243,32
535787,314.90000000000003,184,19
535788,262.86,165,65
535789,440.04,372,31
535790,214.5,51,35
535791,199.36,154,47
535794,838.86,294,27
535795,322.58,113,31
535796,164.20000000000002,77,26
535797,213.29000000000002,175,8
535798,310.98,100,21
535799,445.71999999999997,197,67
535801,1166.37,540,25
535802,504.89,314,81
535803,1078.4,498,121
535805,95.96,56,37
535806,458.78000000000003,264,28
535807,353.51,297,23
535809,8.25,5,1
535810,103.96000000000001,55,41
535811,236.25,67,41
535812,100.05,17,6
535813,46.0,10,9
535814,258.5,77,39
535815,105.80000000000001,47,10
535816,239.72,168,45
535817,100.78,77,24
535818,51.41,43,4
535819,335.25,147,7
535820,230.65,155,10
535821,126.60000000000001,108,5
535822,131.65,52,28
535823,97.2,59,8
535824,485.26,166,32
535825,553.71,1149,14
535826,180.12,56,8
535827,144.1,62,9
535828,355.5,122,22
535831,949.82,598,43
535832,323.3,94,13
535834,1096.18,817,59
535836,816.47,507,10
535837,160.8,25,3
535838,200.05,111,12
535839,634.32,388,12
535842,92.85000000000001,39,5
535844,116.89,57,8
535845,102.0,120,2
535847,369.0,130,15
535851,350.52,244,5
535875,416.75,213,26
535879,1021.08,241,23
535880,68.1,16,11
535881,257.06,334,16
535883,247.38,244,16
535902,2340.34,1036,25
535907,1113.6,752,5
535912,1163.88,468,7
535932,373.05,207,19
535937,1031.88,420,6
535940,287.0,172,27
535944,105.29,50,14
535945,436.45,215,22
535946,298.34000000000003,275,46
535949,441.05,57,6
535950,228.15,114,47
535953,838.36,366,71
535954,505.84000000000003,126,19
535956,244.16,135,30
535957,456.96,287,29
535958,679.9,470,47
535959,747.1600000000001,244,17
535960,116.83,78,8
535961,335.52,392,97
535962,59.400000000000006,12,1
535963,75.34,23,13
535964,485.92,228,22
535965,198.82,116,16
535966,17.4,12,1
535967,505.75,297,38
535974,259.83,135,32
535978,344.8,112,14
535979,117.29,71,29
535980,316.25,175,17
535981,113.43,41,14
535982,122.35,17,9
535984,891.4,252,13
535985,121.68,72,1
535987,102.0,24,1
535988,3321.38,2126,20
535989,1359.1200000000001,744,8
535990,871.2,336,2
535991,308.6,140,8
535992,659.1,590,17
535993,1184.95,522,58
535994,232.85,101,37
535995,208.95,126,27
535996,64.49,31,13
535997,310.03,174,20
535998,845.0600000000001,374,29
536000,426.62,298,81
536001,808.75,449,68
536002,416.35,179,47
536003,172.78,71,41
536006,263.82,193,44
536008,166.53,56,8
536009,16554.88,12048,99
536010,463.7,266,24
536011,17.4,12,1
536012,300.93,261,21
536013,364.26,351,52
536014,740.86,518,7
536016,1251.63,569,59
536017,301.03,171,45
536018,67.03,38,22
536019,50.0,1,1
536020,457.3,102,3
536021,562.19,371,34
536022,424.42,230,17
536024,1098.1,539,89
536025,181.68,120,2
536026,361.71000000000004,221,21
536027,217.65,105,6
536028,434.85,335,71
536029,306.0,72,1
536030,1108.82,367,74
536035,725.2,296,5
536036,1202.65,467,57
536038,334.14,152,25
536039,141.15,45,21
536040,300.4,212,6
536041,57.8,68,3
536042,221.10999999999999,118,52
536044,286.48,92,12
536045,370.68,148,6
536046,304.2,144,13
536047,332.09999999999997,22,3
536049,1385.3,790,52
536050,171.9,114,6
536051,379.88,186,19
536052,310.45000000000005,143,16
536053,507.84999999999997,271,12
536054,410.82000000000005,118,7
536055,134.4,51,8
536057,180.0,106,12
536058,902.35,365,21
536059,683.6,344,9
536060,96.9,92,8
536061,450.95,171,23
536063,108.05000000000001,23,6
536064,543.4200000000001,274,27
536066,816.3299999999999,198,33
536067,1441.0,772,13
536068,75.6,72,2
536072,149.04000000000002,63,44
536073,311.3,94,4
536074,917.34,282,12
536075,398.90000000000003,90,10
536076,151.5,66,4
536081,231.35000000000002,67,12
536088,387.01,166,59
536091,409.08,172,4
536112,423.52,178,22
536152,503.61,203,53
536157,330.81,235,9
536158,32.29,1,1
536161,303.82,182,75
536162,2945.38,1532,41
536166,301.3,134,14
536174,319.05,133,13
536177,15.0,12,1
536178,230.70000000000002,76,12
536179,304.2,165,33
536180,1276.8,532,9
536182,459.55,269,24
536183,2295.92,1148,22
536184,161.82,103,26
536185,325.54,209,55
536186,8.5,2,1
536187,324.06,132,18
536188,326.85,125,15
536189,15.0,4,1
536190,275.02,46,23
536191,313.28,144,19
536193,408.0,48,1
536196,311.1,190,13
536197,483.79,226,40
536199,170.71,145,40
536200,301.25,149,18
536204,316.98,146,12
536205,869.1800000000001,335,24
536206,300.54,290,10
536207,133.34,84,33
536208,9.12,48,1
536209,555.2,127,26
536211,301.49,173,17
536213,218.70000000000002,70,13
536214,129.04,74,7
536216,311.24,102,31
536217,10.9,2,2
536218,244.8,96,1
536219,30.6,12,1
536223,310.6,221,19
536226,347.20000000000005,164,34
536233,287.15,106,33
536235,158.06,71,25
536238,204.70000000000002,122,30
536239,1134.0,532,30
536240,154.95,99,7
536241,849.75,569,34
536243,315.18,243,21
536245,17.88,12,1
536246,37.8,36,3
536247,442.08000000000004,480,6
536248,452.55,174,25
536249,453.70000000000005,199,23
536251,922.13,461,28
536255,440.82000000000005,216,20
536257,153.0,196,6
536259,82.17,79,5
536260,292.86,132,17
536261,564.5,162,9
536262,433.14,178,48
536263,227.44000000000003,96,10
536264,115.80000000000001,52,5
536266,106.2,86,5
536267,37.2,16,2
536272,588.47,369,57
536281,74.6,68,3
536282,30.599999999999998,36,3
536307,52.00000000000001,14,7
536324,4881.15,3351,35
536325,310.42,156,14
536326,25.0,12,5
536329,52.0,24,12
536333,154.72,100,10
536345,376.5,158,9
536346,56.650000000000006,37,8
536353,1115.32,735,59
536354,180.60999999999999,111,39
536355,249.01000000000002,137,10
536356,115.5,70,3
536357,162.0,120,5
536358,960.14,280,21
536359,70.80000000000001,24,1
536360,297.55,51,15
536361,10.95,1,1
536363,1582.07,571,24
536364,473.53000000000003,145,16
536365,139.12,40,7
536366,22.2,12,2
536367,278.73,83,12
536368,70.05,15,4
536369,17.85,3,1
536370,855.86,449,20
536371,204.0,80,1
536372,22.2,12,2
536373,259.86,88,16
536374,350.4,32,1
536375,259.86,88,16
536376,328.8,112,2
536377,22.2,12,2
536378,444.98,454,19
536380,34.8,24,1
536381,449.98,198,34
